-2142681349,-2141332424,-2140670298,-2139594385,-2139083919,-2137670249
-2142358324,-2141690681,-2141076431,-2139619418,-2138659302,-2137894434
-2142810559,-2142027982,-2140717560,-2139794087,-2138414905,-2137580575
-2143260581,-2141636904,-2140404794,-2139483377,-2138477103,-2137627337
-2142982839,-2141207766,-2140780576,-2139710831,-2138221937,-2137810535
-2143107623,-2141495142,-2140920048,-2139988351,-2138166113,-2137393527
-2142530604,-2141919041,-2141139447,-2139536162,-2138466334,-2137075818
-2143023696,-2142109341,-2140842435,-2139991070,-2139004578,-2137442214
-2142765276,-2141766801,-2140747911,-2139591666,-2138245454,-2137621562
-2143258368,-2141957101,-2140450899,-2140046574,-2138783698,-2137987958
-2142379859,-2141457082,-2140560020,-2139477939,-2138897325,-2137529963
-2142786811,-2141533202,-2140231500,-2139450187,-2138483477,-2137257091
-2143239046,-2141870503,-2140921205,-2139624856,-2138239080,-2137991808
-2143064553,-2141962340,-2140904294,-2139222733,-2138738643,-2137073893
-2142638279,-2141799622,-2140654544,-2139877343,-2138607873,-2137350615
-2143150693,-2142076520,-2140935802,-2139705393,-2138642159,-2137713161
-2143236833,-2142190700,-2140967310,-2139139477,-2138545675,-2137303853
-2142829881,-2142114580,-2140247254,-2139167229,-2138959523,-2137576725
-2142918234,-2141908563,-2140232657,-2140135268,-2138556444,-2137855372
-2142894486,-2141413783,-2140795173,-2139791368,-2138625016,-2137531888
-2142767489,-2141446604,-2140701806,-2140077045,-2138987435,-2137260941
-2142425142,-2141718263,-2140529669,-2139680360,-2139066776,-2137488976
-2142851416,-2141880981,-2140779419,-2140074326,-2138148970,-2137212254
-2142743741,-2142000400,-2140215746,-2139733145,-2139056007,-2137986033
-2143152906,-2141756323,-2140889697,-2139142196,-2138335564,-2137352540
-2143282116,-2141403305,-2140936959,-2139341898,-2138715126,-2137262866
-2142403607,-2141951862,-2141046080,-2139821839,-2138828753,-2137853447
-2142659814,-2141566023,-2141186709,-2139735864,-2138845896,-2138034720
-2143195976,-2141289125,-2140905451,-2139907814,-2138811610,-2137672174
-2142360537,-2141370484,-2141030326,-2140104797,-2138352707,-2137533813
-2143217511,-2142104102,-2140389040,-2139766335,-2139049633,-2137307703
-2142939769,-2141674964,-2140764822,-2139993789,-2138794467,-2137490901
-2142317467,-2141837682,-2141014572,-2139339179,-2138925237,-2137214179
-2142872951,-2141647382,-2140263008,-2139932847,-2138386993,-2137896359
-2142336789,-2141924280,-2140544266,-2139760897,-2138421279,-2137210329
-2143002161,-2141294364,-2140310270,-2140132549,-2138766555,-2137806685
-2143193763,-2141609322,-2140951556,-2139422435,-2138069629,-2138032795
-2142295932,-2142071281,-2140482407,-2139480658,-2138687214,-2137578650
-2142961304,-2141441365,-2140248411,-2139852310,-2139032490,-2137126430
-2142597422,-2141946623,-2140592685,-2139597104,-2138873808,-2137718936
-2142252862,-2141489903,-2140466653,-2139763616,-2138211168,-2137259016
-2142401394,-2141223483,-2141092185,-2139336460,-2138086772,-2137165492
-2142573674,-2141451843,-2141155201,-2139253204,-2138942380,-2137395452
-2142980626,-2141527963,-2140826681,-2139225452,-2138528532,-2137122580
-2142722206,-2142233999,-2140732157,-2139874624,-2138817984,-2137301928
-2142657601,-2141886220,-2140184238,-2139250485,-2138103915,-2137346765
-2143131371,-2141989922,-2140357532,-2139283675,-2138097541,-2137717011
-2142896699,-2142142162,-2140749068,-2139228171,-2138318421,-2137171267
-2143086088,-2141728741,-2140387883,-2140129830,-2138976666,-2137757998
-2143279903,-2141723502,-2140983064,-2139905095,-2139021721,-2137623487
-2142808346,-2141299603,-2140763665,-2139308708,-2138721500,-2137941196
-2142444464,-2141804861,-2141107939,-2140102078,-2138562818,-2137485126
-2142618957,-2141713024,-2141124850,-2139455625,-2138063255,-2137354465
-2142554352,-2141365245,-2140576931,-2139880062,-2138397762,-2137399302
-2142274397,-2141256304,-2140998818,-2139622137,-2138449191,-2137943121
-2143279903,-2141723502,-2140983064,-2139905095,-2139021721,-2137623487
-2142853629,-2141560784,-2140733314,-2139511129,-2138890951,-2137900209
