-2146966770,-2146180012,-2144617280,-2143836794,-2142747646,-2141439991
-2146995518,-2146044264,-2145291068,-2144286934,-2142245130,-2141994475
-2146530353,-2145924407,-2144647067,-2144010701,-2142674733,-2141936264
-2147086327,-2146352181,-2144451001,-2143407131,-2142783315,-2141274082
-2146988331,-2145553913,-2144860477,-2144174399,-2142895047,-2141331566
-2147347002,-2146070420,-2144361640,-2143933986,-2143002054,-2141882415
-2146840026,-2145517492,-2144352968,-2144153922,-2142313318,-2141991567
-2146973957,-2145621787,-2145047871,-2143949329,-2143146305,-2142102900
-2146734843,-2146326025,-2145380429,-2143760079,-2143074967,-2141386142
-2147459372,-2145752238,-2144813346,-2143391788,-2142639064,-2142102173
